2011/5/6 08:50:00;8979;125;38
2011/5/6 08:50:00;8980;240;16
2011/5/6 08:50:00;8981;135;18
2011/5/6 08:50:00;8982;38;10
2011/5/6 08:50:00;8983;3;2
2011/5/6 08:51:00;8976;28;2
2011/5/6 08:51:00;8977;30;9
2011/5/6 08:51:00;8978;107;50
2011/5/6 08:51:00;8979;48;21
2011/5/6 08:51:00;8980;74;13
2011/5/6 08:51:00;8981;9;2
2011/5/6 08:52:00;8980;2;2
2011/5/6 08:52:00;8981;34;11
2011/5/6 08:52:00;8982;31;17
2011/5/6 08:52:00;8983;30;8
2011/5/6 08:52:00;8984;41;9
2011/5/6 08:52:00;8985;119;14
2011/5/6 08:52:00;8986;89;20
2011/5/6 08:52:00;8987;88;28
2011/5/6 08:52:00;8988;35;10
2011/5/6 08:52:00;8989;55;6
2011/5/6 08:53:00;8981;32;16
2011/5/6 08:53:00;8982;72;14
2011/5/6 08:53:00;8983;123;26
2011/5/6 08:53:00;8984;78;27
2011/5/6 08:53:00;8985;47;14
2011/5/6 08:53:00;8986;5;1
2011/5/6 08:54:00;8979;11;5
2011/5/6 08:54:00;8980;127;28
2011/5/6 08:54:00;8981;113;35
2011/5/6 08:54:00;8982;25;16
2011/5/6 08:55:00;8979;17;4
2011/5/6 08:55:00;8980;40;20
2011/5/6 08:55:00;8981;78;11
2011/5/6 08:55:00;8982;25;10
2011/5/6 08:55:00;8983;27;15
2011/5/6 08:55:00;8984;35;10
2011/5/6 08:56:00;8981;47;4
2011/5/6 08:56:00;8982;45;15
2011/5/6 08:56:00;8983;89;37
2011/5/6 08:56:00;8984;69;16
2011/5/6 08:57:00;8979;31;11
2011/5/6 08:57:00;8980;218;37
2011/5/6 08:57:00;8981;62;17
2011/5/6 08:57:00;8982;65;21
2011/5/6 08:57:00;8983;28;15
2011/5/6 08:57:00;8984;1;1
2011/5/6 08:58:00;8977;68;19
2011/5/6 08:58:00;8978;162;47
2011/5/6 08:58:00;8979;75;27
2011/5/6 08:58:00;8980;39;18
2011/5/6 08:58:00;8981;19;4
2011/5/6 08:58:00;8982;15;1
2011/5/6 08:59:00;8978;47;13
2011/5/6 08:59:00;8979;65;27
2011/5/6 08:59:00;8980;116;61
2011/5/6 08:59:00;8981;17;9
2011/5/6 09:00:00;8975;88;13
2011/5/6 09:00:00;8976;114;31
2011/5/6 09:00:00;8977;84;31
2011/5/6 09:00:00;8978;129;26
2011/5/6 09:00:00;8979;26;13
2011/5/6 09:00:00;8980;1;1
2011/5/6 09:01:00;8971;34;7
2011/5/6 09:01:00;8972;54;9
2011/5/6 09:01:00;8973;76;12
2011/5/6 09:01:00;8974;83;4
2011/5/6 09:01:00;8975;28;3
2011/5/6 09:01:00;8976;101;6
2011/5/6 09:01:00;8977;34;8
2011/5/6 09:01:00;8978;43;11
2011/5/6 09:01:00;8979;21;6
2011/5/6 09:01:00;8980;64;17
2011/5/6 09:01:00;8981;85;26
2011/5/6 09:01:00;8982;92;21
2011/5/6 09:01:00;8983;100;24
2011/5/6 09:01:00;8984;93;19
2011/5/6 09:01:00;8985;7;4
2011/5/6 09:02:00;8982;8;2
2011/5/6 09:02:00;8983;20;4
2011/5/6 09:02:00;8984;58;12
2011/5/6 09:02:00;8985;76;31
2011/5/6 09:02:00;8986;135;32
2011/5/6 09:02:00;8987;115;16
2011/5/6 09:02:00;8988;66;16
2011/5/6 09:02:00;8989;37;4
2011/5/6 09:02:00;8990;162;21
2011/5/6 09:02:00;8991;54;13
2011/5/6 09:02:00;8992;89;12
2011/5/6 09:02:00;8993;18;6
2011/5/6 09:02:00;8994;134;8
2011/5/6 09:02:00;8995;49;1
2011/5/6 09:03:00;8986;25;6
2011/5/6 09:03:00;8987;44;12
2011/5/6 09:03:00;8988;43;11
2011/5/6 09:03:00;8989;49;7
2011/5/6 09:03:00;8990;154;20
2011/5/6 09:03:00;8991;97;27
2011/5/6 09:03:00;8992;111;34
2011/5/6 09:03:00;8993;97;17
2011/5/6 09:03:00;8994;41;4
2011/5/6 09:04:00;8986;4;3
2011/5/6 09:04:00;8987;17;8
2011/5/6 09:04:00;8988;14;8
2011/5/6 09:04:00;8989;3;2
2011/5/6 09:04:00;8990;139;20
2011/5/6 09:04:00;8991;76;25
2011/5/6 09:04:00;8992;90;12
2011/5/6 09:04:00;8993;75;7
2011/5/6 09:04:00;8994;23;9
2011/5/6 09:04:00;8995;171;35
2011/5/6 09:04:00;8996;98;17
2011/5/6 09:04:00;8997;68;12
2011/5/6 09:05:00;8996;14;4
2011/5/6 09:05:00;8997;121;19
2011/5/6 09:05:00;8998;108;21
2011/5/6 09:05:00;8999;159;28
2011/5/6 09:05:00;9000;261;48
2011/5/6 09:05:00;9001;158;19
2011/5/6 09:05:00;9002;73;11
2011/5/6 09:05:00;9003;60;11
2011/5/6 09:05:00;9004;40;8
2011/5/6 09:06:00;8997;21;6
2011/5/6 09:06:00;8998;105;26
2011/5/6 09:06:00;8999;206;50
2011/5/6 09:06:00;9000;239;33
2011/5/6 09:06:00;9001;54;14
2011/5/6 09:06:00;9002;8;3
2011/5/6 09:06:00;9003;25;4
2011/5/6 09:07:00;8996;10;7
2011/5/6 09:07:00;8997;78;14
2011/5/6 09:07:00;8998;95;15
2011/5/6 09:07:00;8999;76;26
2011/5/6 09:07:00;9000;103;36
2011/5/6 09:07:00;9001;41;9
2011/5/6 09:08:00;8994;87;15
2011/5/6 09:08:00;8995;229;36
2011/5/6 09:08:00;8996;32;10
2011/5/6 09:08:00;8997;67;20
2011/5/6 09:08:00;8998;38;14
2011/5/6 09:08:00;8999;24;9
2011/5/6 09:09:00;8989;27;6
2011/5/6 09:09:00;8990;114;28
2011/5/6 09:09:00;8991;107;27
2011/5/6 09:09:00;8992;71;27
2011/5/6 09:09:00;8993;83;19
2011/5/6 09:09:00;8994;83;13
2011/5/6 09:09:00;8995;12;2
2011/5/6 09:10:00;8990;59;10
2011/5/6 09:10:00;8991;65;16
2011/5/6 09:10:00;8992;35;13
2011/5/6 09:10:00;8993;40;11
2011/5/6 09:10:00;8994;72;31
2011/5/6 09:10:00;8995;23;9
2011/5/6 09:11:00;8989;37;7
2011/5/6 09:11:00;8990;99;25
2011/5/6 09:11:00;8991;72;25
2011/5/6 09:11:00;8992;74;20
2011/5/6 09:11:00;8993;56;12
2011/5/6 09:12:00;8988;41;8
2011/5/6 09:12:00;8989;111;18
2011/5/6 09:12:00;8990;92;19
2011/5/6 09:12:00;8991;61;17
2011/5/6 09:12:00;8992;21;7
2011/5/6 09:12:00;8993;42;10
2011/5/6 09:12:00;8994;6;2
2011/5/6 09:13:00;8988;29;9
2011/5/6 09:13:00;8989;60;19
2011/5/6 09:13:00;8990;34;17
2011/5/6 09:13:00;8991;19;7
2011/5/6 09:13:00;8992;57;15
2011/5/6 09:13:00;8993;3;1
2011/5/6 09:14:00;8989;14;4
2011/5/6 09:14:00;8990;62;35
2011/5/6 09:14:00;8991;48;25
2011/5/6 09:14:00;8992;37;20
2011/5/6 09:14:00;8993;3;1
2011/5/6 09:15:00;8989;1;1
2011/5/6 09:15:00;8990;18;10
2011/5/6 09:15:00;8991;32;9
2011/5/6 09:15:00;8992;24;10
2011/5/6 09:15:00;8993;18;11
2011/5/6 09:15:00;8994;30;10
2011/5/6 09:15:00;8995;68;23
2011/5/6 09:15:00;8996;28;7
2011/5/6 09:16:00;8989;26;10
2011/5/6 09:16:00;8990;125;16
2011/5/6 09:16:00;8991;38;9
2011/5/6 09:16:00;8992;53;17
2011/5/6 09:16:00;8993;29;6
2011/5/6 09:16:00;8994;84;22
2011/5/6 09:16:00;8995;53;13
2011/5/6 09:16:00;8996;26;7
2011/5/6 09:16:00;8997;2;1
2011/5/6 09:17:00;8987;84;12
2011/5/6 09:17:00;8988;86;13
2011/5/6 09:17:00;8989;121;16
2011/5/6 09:17:00;8990;184;27
2011/5/6 09:17:00;8991;88;25
2011/5/6 09:17:00;8992;25;8
2011/5/6 09:17:00;8993;14;5
2011/5/6 09:18:00;8988;8;3
2011/5/6 09:18:00;8989;103;31
2011/5/6 09:18:00;8990;140;33
2011/5/6 09:18:00;8991;66;14
2011/5/6 09:19:00;8990;7;2
2011/5/6 09:19:00;8991;38;14
2011/5/6 09:19:00;8992;82;4
2011/5/6 09:19:00;8993;18;7
2011/5/6 09:19:00;8994;45;14
2011/5/6 09:19:00;8995;68;16
2011/5/6 09:19:00;8996;75;27
2011/5/6 09:19:00;8997;53;20
2011/5/6 09:20:00;8998;40;5
2011/5/6 09:20:00;8999;17;5
2011/5/6 09:20:00;9000;46;7
2011/5/6 09:20:00;9001;11;4
2011/5/6 09:20:00;9002;69;19
2011/5/6 09:20:00;9003;69;15
2011/5/6 09:20:00;9004;170;27
2011/5/6 09:20:00;9005;146;20
2011/5/6 09:20:00;9006;194;31
2011/5/6 09:20:00;9007;137;21
2011/5/6 09:20:00;9008;31;4
2011/5/6 09:20:00;9009;30;1
2011/5/6 09:21:00;9001;1;1
2011/5/6 09:21:00;9002;60;6
2011/5/6 09:21:00;9003;81;24
2011/5/6 09:21:00;9004;114;37
2011/5/6 09:21:00;9005;144;21
2011/5/6 09:21:00;9006;32;12
2011/5/6 09:21:00;9007;20;2
2011/5/6 09:22:00;9001;51;16
2011/5/6 09:22:00;9002;145;38
2011/5/6 09:22:00;9003;122;25
2011/5/6 09:22:00;9004;83;13
2011/5/6 09:22:00;9005;57;9
2011/5/6 09:22:00;9006;14;5
2011/5/6 09:22:00;9007;24;4
2011/5/6 09:23:00;9003;21;9
2011/5/6 09:23:00;9004;42;17
2011/5/6 09:23:00;9005;99;17
2011/5/6 09:23:00;9006;154;32
2011/5/6 09:23:00;9007;92;30
2011/5/6 09:23:00;9008;15;6
2011/5/6 09:24:00;9005;3;2
2011/5/6 09:24:00;9006;29;18
2011/5/6 09:24:00;9007;22;12
2011/5/6 09:24:00;9008;50;5
2011/5/6 09:24:00;9009;24;3
2011/5/6 09:24:00;9010;239;23
2011/5/6 09:24:00;9011;60;9
2011/5/6 09:24:00;9012;109;18
2011/5/6 09:24:00;9013;66;19
2011/5/6 09:24:00;9014;61;15
2011/5/6 09:24:00;9015;10;2
2011/5/6 09:25:00;9008;14;5
2011/5/6 09:25:00;9009;44;8
2011/5/6 09:25:00;9010;132;30
2011/5/6 09:25:00;9011;137;29
2011/5/6 09:25:00;9012;122;30
2011/5/6 09:25:00;9013;45;13
2011/5/6 09:26:00;9006;7;5
2011/5/6 09:26:00;9007;32;6
2011/5/6 09:26:00;9008;117;34
2011/5/6 09:26:00;9009;179;33
2011/5/6 09:26:00;9010;99;30
2011/5/6 09:26:00;9011;32;17
2011/5/6 09:26:00;9012;16;2
2011/5/6 09:27:00;9005;7;3
2011/5/6 09:27:00;9006;68;18
2011/5/6 09:27:00;9007;76;16
2011/5/6 09:27:00;9008;110;34
2011/5/6 09:27:00;9009;32;13
2011/5/6 09:27:00;9010;4;1
2011/5/6 09:28:00;9003;17;8
2011/5/6 09:28:00;9004;98;26
2011/5/6 09:28:00;9005;104;46
2011/5/6 09:28:00;9006;59;13
2011/5/6 09:28:00;9007;6;3
2011/5/6 09:29:00;8999;25;6
2011/5/6 09:29:00;9000;154;18
2011/5/6 09:29:00;9001;24;5
2011/5/6 09:29:00;9002;150;22
2011/5/6 09:29:00;9003;88;18
2011/5/6 09:29:00;9004;66;23
2011/5/6 09:29:00;9005;37;15
2011/5/6 09:29:00;9006;1;1
2011/5/6 09:30:00;9000;135;22
2011/5/6 09:30:00;9001;92;24
2011/5/6 09:30:00;9002;49;23
2011/5/6 09:30:00;9003;46;12
2011/5/6 09:30:00;9004;22;5
2011/5/6 09:31:00;8992;3;1
2011/5/6 09:31:00;8993;17;5
2011/5/6 09:31:00;8994;147;27
2011/5/6 09:31:00;8995;140;36
2011/5/6 09:31:00;8996;89;22
2011/5/6 09:31:00;8997;52;10
2011/5/6 09:31:00;8998;42;19
2011/5/6 09:31:00;8999;40;8
2011/5/6 09:31:00;9000;3;2
2011/5/6 09:32:00;8985;41;9
2011/5/6 09:32:00;8986;134;13
2011/5/6 09:32:00;8987;99;20
2011/5/6 09:32:00;8988;130;30
2011/5/6 09:32:00;8989;133;31
2011/5/6 09:32:00;8990;136;36
2011/5/6 09:32:00;8991;87;10
2011/5/6 09:32:00;8992;33;5
2011/5/6 09:32:00;8993;70;8
2011/5/6 09:32:00;8994;1;1
2011/5/6 09:33:00;8984;35;5
2011/5/6 09:33:00;8985;157;39
2011/5/6 09:33:00;8986;95;33
2011/5/6 09:33:00;8987;78;30
2011/5/6 09:33:00;8988;44;16
2011/5/6 09:33:00;8989;33;7
2011/5/6 09:33:00;8990;21;6
2011/5/6 09:34:00;8984;20;9
2011/5/6 09:34:00;8985;96;26
2011/5/6 09:34:00;8986;49;15
2011/5/6 09:34:00;8987;69;19
2011/5/6 09:34:00;8988;39;7
2011/5/6 09:34:00;8989;50;12
2011/5/6 09:34:00;8990;85;26
2011/5/6 09:34:00;8991;12;4
2011/5/6 09:35:00;8975;29;2
2011/5/6 09:35:00;8976;79;3
2011/5/6 09:35:00;8977;69;3
2011/5/6 09:35:00;8978;162;8
2011/5/6 09:35:00;8979;107;13
2011/5/6 09:35:00;8980;311;17
2011/5/6 09:35:00;8981;182;11
2011/5/6 09:35:00;8982;35;5
2011/5/6 09:35:00;8983;80;16
2011/5/6 09:35:00;8984;92;22
2011/5/6 09:35:00;8985;136;24
2011/5/6 09:35:00;8986;35;10
2011/5/6 09:35:00;8987;35;10
2011/5/6 09:35:00;8988;1;1
2011/5/6 09:36:00;8969;45;4
2011/5/6 09:36:00;8970;225;11
2011/5/6 09:36:00;8971;120;7
2011/5/6 09:36:00;8972;47;6
2011/5/6 09:36:00;8973;29;6
2011/5/6 09:36:00;8974;77;16
2011/5/6 09:36:00;8975;178;24
2011/5/6 09:36:00;8976;263;31
2011/5/6 09:36:00;8977;133;22
2011/5/6 09:36:00;8978;134;30
2011/5/6 09:36:00;8979;63;17
2011/5/6 09:36:00;8980;19;7
2011/5/6 09:37:00;8968;8;2
2011/5/6 09:37:00;8969;233;23
2011/5/6 09:37:00;8970;269;51
2011/5/6 09:37:00;8971;219;32
2011/5/6 09:37:00;8972;162;25
2011/5/6 09:37:00;8973;95;23
2011/5/6 09:37:00;8974;74;18
2011/5/6 09:37:00;8975;23;6
2011/5/6 09:38:00;8970;72;17
2011/5/6 09:38:00;8971;57;18
2011/5/6 09:38:00;8972;64;19
2011/5/6 09:38:00;8973;179;33
2011/5/6 09:38:00;8974;121;39
2011/5/6 09:38:00;8975;59;17
2011/5/6 09:38:00;8976;2;1
2011/5/6 09:39:00;8969;34;4
2011/5/6 09:39:00;8970;191;21
2011/5/6 09:39:00;8971;130;23
2011/5/6 09:39:00;8972;54;23
2011/5/6 09:39:00;8973;10;4
2011/5/6 09:39:00;8974;28;5
2011/5/6 09:39:00;8975;108;19
2011/5/6 09:39:00;8976;47;14
2011/5/6 09:39:00;8977;74;14
2011/5/6 09:39:00;8978;52;15
2011/5/6 09:39:00;8979;19;3
2011/5/6 09:40:00;8974;11;6
2011/5/6 09:40:00;8975;71;31
2011/5/6 09:40:00;8976;84;19
2011/5/6 09:40:00;8977;87;17
2011/5/6 09:40:00;8978;121;44
2011/5/6 09:40:00;8979;46;7
2011/5/6 09:41:00;8974;28;3
2011/5/6 09:41:00;8975;56;14
2011/5/6 09:41:00;8976;87;35
2011/5/6 09:41:00;8977;92;33
2011/5/6 09:41:00;8978;17;8
2011/5/6 09:41:00;8979;1;1
2011/5/6 09:42:00;8975;14;1
2011/5/6 09:42:00;8976;34;8
2011/5/6 09:42:00;8977;31;5
2011/5/6 09:42:00;8978;36;14
2011/5/6 09:42:00;8979;50;6
2011/5/6 09:42:00;8980;57;7
2011/5/6 09:42:00;8981;39;8
2011/5/6 09:42:00;8982;66;15
2011/5/6 09:42:00;8983;138;13
2011/5/6 09:42:00;8984;90;9
2011/5/6 09:42:00;8985;54;13
2011/5/6 09:42:00;8986;7;1
2011/5/6 09:42:00;8987;63;5
2011/5/6 09:42:00;8988;3;2
2011/5/6 09:43:00;8985;57;18
2011/5/6 09:43:00;8986;128;49
2011/5/6 09:43:00;8987;169;31
2011/5/6 09:43:00;8988;14;3
2011/5/6 09:44:00;8982;4;4
2011/5/6 09:44:00;8983;90;34
2011/5/6 09:44:00;8984;31;12
2011/5/6 09:44:00;8985;67;15
2011/5/6 09:44:00;8986;60;15
2011/5/6 09:44:00;8987;7;3
2011/5/6 09:44:00;8988;11;2
2011/5/6 09:45:00;8981;18;5
2011/5/6 09:45:00;8982;60;9
2011/5/6 09:45:00;8983;26;9
2011/5/6 09:45:00;8984;37;7
2011/5/6 09:45:00;8985;44;8
2011/5/6 09:45:00;8986;70;17
2011/5/6 09:45:00;8987;67;17
2011/5/6 09:45:00;8988;99;9
2011/5/6 09:45:00;8989;17;8
2011/5/6 09:46:00;8987;32;2
2011/5/6 09:46:00;8988;23;5
2011/5/6 09:46:00;8989;28;12
2011/5/6 09:46:00;8990;116;42
2011/5/6 09:46:00;8991;143;40
2011/5/6 09:46:00;8992;22;11
2011/5/6 09:46:00;8993;45;6
2011/5/6 09:47:00;8991;3;1
2011/5/6 09:47:00;8992;36;9
2011/5/6 09:47:00;8993;63;14
2011/5/6 09:47:00;8994;101;31
2011/5/6 09:47:00;8995;210;35
2011/5/6 09:47:00;8996;82;27
2011/5/6 09:47:00;8997;54;7
2011/5/6 09:47:00;8998;36;3
2011/5/6 09:48:00;8990;22;14
2011/5/6 09:48:00;8991;57;19
2011/5/6 09:48:00;8992;47;10
2011/5/6 09:48:00;8993;39;15
2011/5/6 09:48:00;8994;40;12
2011/5/6 09:48:00;8995;5;4
2011/5/6 09:48:00;8996;5;1
2011/5/6 09:49:00;8982;35;8
2011/5/6 09:49:00;8983;13;4
2011/5/6 09:49:00;8984;60;13
2011/5/6 09:49:00;8985;50;16
2011/5/6 09:49:00;8986;40;15
2011/5/6 09:49:00;8987;23;6
2011/5/6 09:49:00;8988;40;13
2011/5/6 09:49:00;8989;15;10
2011/5/6 09:49:00;8990;54;15
2011/5/6 09:49:00;8991;23;10
2011/5/6 09:49:00;8992;6;2
2011/5/6 09:50:00;8980;36;3
2011/5/6 09:50:00;8981;200;21
2011/5/6 09:50:00;8982;125;34
2011/5/6 09:50:00;8983;161;31
2011/5/6 09:50:00;8984;82;16
2011/5/6 09:50:00;8985;10;5
2011/5/6 09:51:00;8978;38;2
2011/5/6 09:51:00;8979;43;13
2011/5/6 09:51:00;8980;128;26
2011/5/6 09:51:00;8981;32;13
2011/5/6 09:51:00;8982;10;5
2011/5/6 09:51:00;8983;8;3
2011/5/6 09:51:00;8984;10;8
2011/5/6 09:51:00;8985;44;19
2011/5/6 09:51:00;8986;3;2
2011/5/6 09:52:00;8984;12;5
2011/5/6 09:52:00;8985;60;15
2011/5/6 09:52:00;8986;18;9
2011/5/6 09:52:00;8987;1;1
2011/5/6 09:53:00;8983;15;4
2011/5/6 09:53:00;8984;53;16
2011/5/6 09:53:00;8985;38;15
2011/5/6 09:53:00;8986;34;16
2011/5/6 09:53:00;8987;4;2
2011/5/6 09:54:00;8978;15;6
2011/5/6 09:54:00;8979;30;13
2011/5/6 09:54:00;8980;130;24
2011/5/6 09:54:00;8981;84;27
2011/5/6 09:54:00;8982;36;15
2011/5/6 09:54:00;8983;23;8
2011/5/6 09:54:00;8984;5;1
2011/5/6 09:55:00;8979;31;13
2011/5/6 09:55:00;8980;25;10
2011/5/6 09:55:00;8981;20;13
2011/5/6 09:55:00;8982;56;23
2011/5/6 09:55:00;8983;35;14
2011/5/6 09:56:00;8981;10;4
2011/5/6 09:56:00;8982;23;6
2011/5/6 09:56:00;8983;24;6
2011/5/6 09:56:00;8984;8;4
2011/5/6 09:56:00;8985;48;16
2011/5/6 09:56:00;8986;55;25
2011/5/6 09:56:00;8987;95;19
2011/5/6 09:56:00;8988;15;6
2011/5/6 09:57:00;8983;6;1
2011/5/6 09:57:00;8984;44;13
2011/5/6 09:57:00;8985;55;20
2011/5/6 09:57:00;8986;41;19
2011/5/6 09:57:00;8987;2;2
2011/5/6 09:58:00;8983;13;6
2011/5/6 09:58:00;8984;12;7
2011/5/6 09:58:00;8985;32;13
2011/5/6 09:58:00;8986;26;8
2011/5/6 09:58:00;8987;20;10
2011/5/6 09:59:00;8985;20;5
2011/5/6 09:59:00;8986;35;18
2011/5/6 09:59:00;8987;24;8
2011/5/6 09:59:00;8988;10;2
2011/5/6 09:59:00;8989;45;9
2011/5/6 09:59:00;8990;80;14
2011/5/6 09:59:00;8992;38;3
2011/5/6 09:59:00;8993;18;5
2011/5/6 09:59:00;8994;23;5
2011/5/6 10:00:00;8989;15;2
2011/5/6 10:00:00;8990;42;21
2011/5/6 10:00:00;8991;107;29
2011/5/6 10:00:00;8992;55;22
2011/5/6 10:00:00;8993;29;5
2011/5/6 10:01:00;8986;8;5
2011/5/6 10:01:00;8987;32;5
2011/5/6 10:01:00;8988;64;7
2011/5/6 10:01:00;8989;48;19
2011/5/6 10:01:00;8990;20;9
2011/5/6 10:01:00;8991;41;11
2011/5/6 10:01:00;8992;55;9
2011/5/6 10:01:00;8993;54;17
2011/5/6 10:01:00;8994;1;1
2011/5/6 10:02:00;8986;23;8
2011/5/6 10:02:00;8987;30;2
2011/5/6 10:02:00;8988;24;8
2011/5/6 10:02:00;8989;12;7
2011/5/6 10:02:00;8990;48;12
2011/5/6 10:02:00;8991;28;10
2011/5/6 10:02:00;8992;19;2
2011/5/6 10:03:00;8990;30;9
2011/5/6 10:03:00;8991;27;7
2011/5/6 10:03:00;8992;27;8
2011/5/6 10:03:00;8993;39;8
2011/5/6 10:03:00;8994;63;19
2011/5/6 10:03:00;8995;100;17
2011/5/6 10:03:00;8996;25;9
2011/5/6 10:03:00;8997;14;5
2011/5/6 10:04:00;8996;7;4
2011/5/6 10:04:00;8997;55;13
2011/5/6 10:04:00;8998;84;13
2011/5/6 10:04:00;8999;113;20
2011/5/6 10:04:00;9000;252;32
2011/5/6 10:04:00;9001;130;40
2011/5/6 10:04:00;9002;64;20
2011/5/6 10:04:00;9003;102;22
2011/5/6 10:04:00;9004;6;2
2011/5/6 10:05:00;9000;45;5
2011/5/6 10:05:00;9001;93;27
2011/5/6 10:05:00;9002;77;33
2011/5/6 10:05:00;9003;89;18
2011/5/6 10:05:00;9004;70;18
2011/5/6 10:05:00;9005;21;4
2011/5/6 10:06:00;9000;29;13
2011/5/6 10:06:00;9001;62;25
2011/5/6 10:06:00;9002;34;7
2011/5/6 10:06:00;9003;24;14
2011/5/6 10:06:00;9004;81;16
2011/5/6 10:06:00;9005;161;12
2011/5/6 10:06:00;9006;65;12
2011/5/6 10:06:00;9007;4;1
2011/5/6 10:07:00;8998;10;7
2011/5/6 10:07:00;8999;41;10
2011/5/6 10:07:00;9000;127;29
2011/5/6 10:07:00;9001;65;22
2011/5/6 10:07:00;9002;46;18
2011/5/6 10:07:00;9003;16;4
2011/5/6 10:07:00;9004;2;1
2011/5/6 10:08:00;8999;48;22
2011/5/6 10:08:00;9000;90;25
2011/5/6 10:08:00;9001;23;9
2011/5/6 10:08:00;9002;7;3
2011/5/6 10:09:00;9000;5;3
2011/5/6 10:09:00;9001;38;15
2011/5/6 10:09:00;9002;24;10
2011/5/6 10:09:00;9003;8;4
2011/5/6 10:09:00;9004;5;4
2011/5/6 10:09:00;9005;156;20
2011/5/6 10:09:00;9006;47;17
2011/5/6 10:09:00;9007;38;9
2011/5/6 10:10:00;9002;15;3
2011/5/6 10:10:00;9003;24;5
2011/5/6 10:10:00;9004;60;26
2011/5/6 10:10:00;9005;70;24
2011/5/6 10:10:00;9006;45;13
2011/5/6 10:10:00;9007;48;12
2011/5/6 10:10:00;9008;19;5
2011/5/6 10:11:00;9001;19;4
2011/5/6 10:11:00;9002;93;18
2011/5/6 10:11:00;9003;87;30
2011/5/6 10:11:00;9004;64;21
2011/5/6 10:11:00;9005;122;7
2011/5/6 10:12:00;9002;24;10
2011/5/6 10:12:00;9003;62;26
2011/5/6 10:12:00;9004;47;18
2011/5/6 10:12:00;9005;2;1
2011/5/6 10:13:00;9001;19;8
2011/5/6 10:13:00;9002;35;15
2011/5/6 10:13:00;9003;92;26
2011/5/6 10:13:00;9004;1;1
2011/5/6 10:14:00;8996;25;7
2011/5/6 10:14:00;8997;60;21
2011/5/6 10:14:00;8998;111;31
2011/5/6 10:14:00;8999;40;16
2011/5/6 10:14:00;9000;100;17
2011/5/6 10:14:00;9001;58;4
2011/5/6 10:14:00;9002;26;5
2011/5/6 10:14:00;9003;12;3
2011/5/6 10:15:00;8998;4;3
2011/5/6 10:15:00;8999;36;12
2011/5/6 10:15:00;9000;70;29
2011/5/6 10:15:00;9001;67;10
2011/5/6 10:15:00;9002;32;3
2011/5/6 10:16:00;8996;4;2
2011/5/6 10:16:00;8997;60;9
2011/5/6 10:16:00;8998;13;1
2011/5/6 10:16:00;8999;35;10
2011/5/6 10:16:00;9000;28;13
2011/5/6 10:16:00;9001;25;10
2011/5/6 10:16:00;9002;23;10
2011/5/6 10:16:00;9003;24;4
2011/5/6 10:17:00;9003;117;10
2011/5/6 10:17:00;9004;59;18
2011/5/6 10:17:00;9005;204;46
2011/5/6 10:17:00;9006;94;36
2011/5/6 10:17:00;9007;99;10
2011/5/6 10:18:00;8998;17;5
2011/5/6 10:18:00;8999;63;24
2011/5/6 10:18:00;9000;72;9
