2012/02/08	10:53:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	10:54:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	10:55:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	10:56:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	10:57:00	0.01	0.01	0.01	0.01	40.00
2012/02/08	10:58:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	10:59:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	11:00:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	11:01:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	11:02:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	11:03:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	11:04:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	11:05:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	11:06:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	11:07:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	11:08:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	11:09:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	11:10:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	11:11:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	11:12:00	0.01	0.01	0.01	0.01	0.00
2012/02/08	11:13:00	0.01	0.01	0.01	0.01	10.00
